id,Item name*,Category,Current stock,Selling price,Sales tax included,Purchase price,Purchase tax included,HSN,GST tax rate (%),MRP
844194b7-ee96-43a4-8907-f7e5f57dd8fe,7 Star Chawal 38.00,,25,38,With tax,32.1,With tax,,0,38
4e935319-fc4c-4b62-8540-5ec7b5b0d1bd,AD Baby oil,,6,350,With tax,281.25,With tax,,0,375
cc0e5809-1d5f-46f4-adc0-89f365c84618,AD baby oil 100 ml,,6,120,With tax,101.25,With tax,,0,135
e178603d-5dda-41d3-8c13-2a02baeb7a5a,AD baby oil 200ml,,6,220,With tax,180,With tax,,0,240
70644e6a-3970-4940-ba59-8d179687b228,AQ Gul,,144,12,With tax,8.33,With tax,,0,12
265760a6-370c-4b0b-a453-e8985ed3c395,Aamchoor Loose Om 240.00,,5,240,With tax,180,With tax,,0,240
b40c9fba-d886-4fad-990d-35be3a63a7a5,Aarati Chawal 80.00,,50,80,With tax,56,With tax,,0,80
46f23977-a5b9-4308-9a14-21f6a3624232,Aashirvaad Atta 10 Kg 405.00,,11,340,Without tax,323.62,Without tax,,0,405
33edb1c6-0006-4f65-9e10-fe8830f1cbfb,Aashirwad Atta 5kg 213.00,,91,175,Without tax,167,Without tax,,0,213
39677007-3088-4cb8-8bf9-f534b86451c3,Achwani Rakesh,,12,60,Without tax,48,Without tax,,0,65
29770856-ce76-414f-9423-fbd13f3553e7,Acid super clean 25.00,,25,15,Without tax,8,Without tax,,0,25
ab633806-b646-42d2-b22c-159b29cb1f41,Acid yellow magic 35.00,,26,25,With tax,14,With tax,,0,35
4de0529c-ab78-4fdd-81b4-1a50d8570918,Act II Popcorn,,100,10,Without tax,8.75,Without tax,,0,10
2fc92324-b028-4891-abf4-974bd85e1974,Act Il Popcorn 10.00,,60,10,Without tax,8.76,Without tax,,0,10
1297cb80-db0b-4e5c-aad9-4d1b86bb27f9,Agni pen 20pic/Pkt 60.00,,10,45,With tax,38,With tax,,0,60
1bc8408a-bf3b-4a63-b4e9-813457ef4dbe,Aim Match Boxes 1pkt 10.00,,100,9,Without tax,7,Without tax,,0,10
4ad60a9c-ec84-43ea-a330-1e8fc2e10e55,Air Pocket 55.00,,15,54,With tax,48.75,With tax,,0,55
941234ef-2daa-4354-b6e2-bd094754da93,Air room sprey 149.00,,6,140,With tax,91.16,With tax,,0,149
9b24f037-e271-4085-855d-89e5ae55d53b,Ajanta Food Colour 7.00,,25,7,With tax,4.2,With tax,,0,7
6a3ebc5d-2148-425b-9c9e-b7a3b63f3d89,Ajay Shaving Brush 55.00,,12,50,With tax,40,With tax,,0,55
c9ebff6a-7403-48f0-b236-7d176fe66099,Ajay brush comfort 11.00,,36,11,With tax,6.66,With tax,,0,11
38398270-967b-4924-8925-828cb0efb99e,Ajay brush junior B.ten,,12,19,With tax,12.5,With tax,,0,20
e8b73370-b8c0-492c-972f-7523e1316f2b,Ajay brush quest,,80,20,With tax,14.86,With tax,,0,22
1cc7f741-3bd2-4b95-843a-a00c7bc8bec7,Ajay brush sensetive,,24,38,Without tax,24,Without tax,,0,40
6e85721f-c4a3-4628-a964-1ef4a5f7b9bd,Alfaa PP,,6,240,With tax,160,With tax,,0,300
4e28455c-de60-4f8e-93c9-a76262975a22,All Out Macine 89.00,,18,86,Without tax,79.25,Without tax,,0,89
226f9273-1faf-4486-b01e-b3f273ba315b,All Out Refill 72.00,,20,70,Without tax,63,Without tax,,0,72
e4be83cb-2983-42e8-a504-c18d77e4e274,Almond Drop Hair Oil 100ml 67.00,,16,64,Without tax,59,Without tax,,0,67
a94aa210-6cc6-42cf-9a11-1db8694f8033,Almond Drop Hair Oil 300 Ml,,8,168,Without tax,148.75,Without tax,,0,175
169d7c02-b38e-4e7c-8b16-4198760d2851,Almond Drop Oil 500ml,,6,270,With tax,238,With tax,,0,280
487c8fed-39d9-4804-8db0-79a32d52705b,Almond Drop Oil 50ml 35.00,,12,34,With tax,29.75,With tax,,0,35
bf1be66f-4fd1-4262-bbb7-4a27e3c4a4b7,Aluminium Foil (Fresh Wrapp) 36mit.,,6,180,Without tax,130,Without tax,,0,185
8a3ffa02-4230-4427-a642-d631dc5b94d5,Aluminium Foil (Freshwrapp) 18mit. 97.00,,6,92,Without tax,75,Without tax,,0,97
6199575a-036f-4b7c-85d9-f211d292b978,Aluminium Foil (Freshwrapp) 500g 295.00,,6,280,Without tax,215,Without tax,,0,295
6d2f5392-c431-4206-b8f2-c6895d441fda,Aluminium Foil (Freshwrapp) 50g,,6,65,Without tax,32,Without tax,,0,70
063bf7f9-a9f0-478a-bef1-dcb998563af7,Aluminium Foil (Freshwrapp) 9 Mtr 71.00,,6,68,Without tax,42,Without tax,,0,71
883163a7-e4e6-4e9c-bc2e-103c657a711f,Aluminium Foil 6mit. (50g) (Sunpack),,8,60,Without tax,26,Without tax,,0,65
54b65741-dce8-4d85-b283-3e0eda118664,Aluminium Foil Freshwrap 36mit. 194.00,,6,185,With tax,135,With tax,,0,194
dab6cd18-846d-4b86-9df9-0b1005baf783,Amnol Jeera,,22,19,With tax,18,With tax,,0,20
67905901-aa73-430b-9aec-a27417656ef8,Amul Butter 100g 48.00,,31,48,Without tax,44,Without tax,,0,48
23955a76-2fc8-4e75-b6c9-8a60d74e3a63,Amul Butter 200g 98.00,,12,98,Without tax,89.76,Without tax,,0,98
346b114c-7303-4474-87b4-43cf2e6f0628,Amul Cheese Cubes 200g 114.00,,6,114,Without tax,104.65,Without tax,,0,114
3a278015-7911-4113-bd86-aa1e6bf1cbba,Amul Cheese Mozzarella 200 Gm 100.00,,10,100,Without tax,91.7,Without tax,,0,100
a65dab92-42a1-4994-8c22-a2ce8ee1176c,Amul Cheese Slices 100 Gm,,20,71,Without tax,65.17,Without tax,,0,71
280dd0f1-a21f-4c35-8b5a-b297838cb3ab,Amul Cheese Slices 100g 71.00,,6,71,Without tax,65.17,Without tax,,0,71
9a420ad6-1247-496a-8e15-e194de8ffa21,Amul Cheese Slices 200g 122.00,,6,122,Without tax,112,Without tax,,0,122
9ad76da3-fc5d-4e7b-966b-4646e53e62b3,Amul Cheese Spread 85.00,,12,85,Without tax,78.2,Without tax,,0,85
cd1f7f5e-7852-4096-88a7-4a889cefbcbd,Amul Chocolate 40g 25.00,,10,25,Without tax,20.82,Without tax,,0,25
5b470644-0d61-469c-b0cb-f6cdddd47b9f,Amul Chocomini 120.00,,6,120,With tax,107.16,With tax,,0,120
6a5fa6a8-4a1d-44f3-a381-b6bbc0506941,Amul Cow Ghee 500 Ml,,12,248,Without tax,228.75,Without tax,,0,250
dbc0d72c-5d3b-4bec-8bd1-d7418b146c03,Amul Dark Chocolate 100.00,,15,100,Without tax,80,Without tax,,0,100
e9d84013-fcec-4b67-97b1-37edf8c7bb05,Amul Dark Chocolate 35 Gm,,15,25,Without tax,20.82,Without tax,,0,25
5a2b1ce3-9337-4d45-b853-c79e61fa6505,Amul Fresh Cream 250ml 63.00,,10,63,Without tax,58.59,Without tax,,0,63
56786269-ed65-4d0a-98c7-aa4782310e66,Amul Gulab Jamun 1kg Tin 220.00,,3,210,Without tax,191.4,Without tax,,0,220
77354f42-1df9-4f6f-9915-7f7f20e7b430,Amul Gulab Jamun 500g Tin,,6,110,Without tax,100,Without tax,,0,110
e8b36449-b889-478c-8c82-bdda9aef91a7,Amul Kool 180 ml,,24,20,Without tax,17.8,Without tax,,0,20
6cbd31f0-3cdc-4e1f-ba2a-86574aa56824,Amul Lassi 200ml 15.00,,30,15,Without tax,13.5,Without tax,,0,15
24d66c5e-11e1-4a73-8758-c98890fa036c,Amul Masti Butter Milk 200ml 12.00,,66,12,Without tax,10.8,Without tax,,0,12
bc9435f4-e42a-4746-adee-0a3d3fa4f621,Amul Milk Chocolate 150g 100.00,,6,100,With tax,80,With tax,,0,100
67655a3b-f1d0-4726-a1d3-d07a3b70249b,Amul Milk Chocolate 40g 25.00,,12,25,Without tax,20.82,Without tax,,0,25
5646bf02-5df7-49eb-bbd8-0bbd29278a81,Amul Pure Ghee 20.00,,12,20,With tax,18.5,With tax,,0,20
a15f77c4-8aff-42a9-b123-e40c11ce143c,Amul Pure Ghee 200ml Pet. 108.00,,6,106,Without tax,98.82,Without tax,,0,108
af43b434-9def-45a3-a568-43389174bc2c,Amul Pure Ghee 500ml Pouch 245.00,,36,240,Without tax,224.17,Without tax,,0,245
986531a6-3f02-451c-be36-592418019ef1,Amul Rosogolla 500g Tin 95.00,,6,95,With tax,82.65,With tax,,0,95
cc0420ab-3148-4588-82e8-4f26baf617cb,Amul cow Ghee 200ml jar 111.00,,18,108,Without tax,101.56,Without tax,,0,111
f2a34a7e-66a5-45c4-9f9d-414f48661b81,Amul kool 200ml 25.00,,0,25,With tax,22.25,With tax,,0,25
e326b1e6-836b-430b-af98-5de69a954782,Amulspray 1kg Pouch 380.00,,3,370,Without tax,354.16,Without tax,,0,380
63f3c3b8-b35e-4ed6-bcca-deb5dcfaa7eb,Amulspray 500g Pouch 197.00,,9,194,Without tax,183.6,Without tax,,0,197
cd1c1a8a-3d69-4fcb-b433-92e16903eec3,Amulya 10.00,,30,10,Without tax,9.25,Without tax,,0,10
04b65c88-46d2-45a9-87c4-ae9d38ad1124,Amulya 5.00,,100,5,With tax,4.62,With tax,,0,5
22ee6587-10c2-4046-856c-759141fe7fdd,Amulya 500g Pouch 197.00,,6,195,Without tax,183.6,Without tax,,0,197
b34700c1-cf1a-4629-90b4-83456ec1de1a,Amulya Refill 200g 80.00,,26,78,Without tax,74.56,Without tax,,0,80
38cb7eb6-8ac7-465f-b50a-9f322e83214e,Anik Ghee 200ml 112.00,,3,110,Without tax,105.28,Without tax,,0,112
71ec6afe-3b79-4683-9a8a-1961c6b63389,Anik Ghee 500ml 275.00,,5,270,Without tax,258.5,Without tax,,0,275
ed3b16b3-1b6c-4dd8-b8d9-333326a73882,Anil lock 22no.,,10,28,With tax,17,With tax,,0,30
e3f070b4-3c94-45af-bed1-50de72695fbd,Anil lock 22no. Brite,,10,33,With tax,20,With tax,,0,35
19c6af18-3e2d-440a-b416-b53e3b1dac87,Anil lock 25mm,,20,20,Without tax,10,Without tax,,0,20
6297fe82-46d6-499c-ae5b-b8383c236058,Anil lock 41no.,,10,57,With tax,40,With tax,,0,60
da40efc8-a6d5-4255-8ea2-cc46b6a61dfe,Anil lock 50no.,,10,57,Without tax,40,Without tax,,0,60
b86776d7-8029-445e-afb8-6130efe95a17,Anil lock DL 65No.,,10,95,With tax,65,With tax,,0,100
646fbb47-101f-4663-86ba-846e4b4e6ef6,Anmol Baker Bix Jeera 20.00,,20,19,With tax,17.25,With tax,,0,20
74128a03-4f0d-4dcf-8d1d-676a5d84b36e,Anne French Hair Removal,,50,58,Without tax,52,Without tax,,0,62
bdba5396-6bf2-46dc-a112-e78c341fec28,Appi Fizz (10.00),,80,10,With tax,8.75,With tax,,0,10
897c47ef-54d2-4b87-b75d-fb22bd996b3c,Appy Fizz 250ml 15.00,,30,15,Without tax,13.21,Without tax,,0,15
058954b1-0c46-4f83-be81-4ffc8a46d476,Appy Fizz Apple 160 Ml Pet,,100,10,Without tax,8.75,Without tax,,0,10
0a69aeee-ed7b-496e-b697-eb8a3c190dc2,Appy Fizz Red 250ml 15.00,,30,15,With tax,13.16,With tax,,0,15
19e82ffe-e684-4c3d-a564-b2f3491dc4fd,Apsara Pencils 10pic/Pkt 50.00,,5,48,Without tax,37,Without tax,,0,50
82c9dead-bad1-495e-b24d-69e0beb256a9,Ararot Loose 48.00,,10,48,With tax,32,With tax,,0,48
9702f8d3-9759-4aef-a5a5-a0d4038f3dfe,Ariel 90g 10.00,,24,10,Without tax,8.37,Without tax,,0,10
5a52b265-224d-481e-9c83-c9bc7e836cf6,Ariel Complete 1.5 Kg 280.00,,9,274,Without tax,239.81,Without tax,,0,280
4de7d91d-1aff-455b-bd57-796db5d50d2b,Ariel Complete 700g 135.00,,6,130,Without tax,115.62,Without tax,,0,135
81b9ab79-5d47-43db-8c9c-c12f5c6ae339,Ariel Matic 1 Kg Top Load,,6,215,Without tax,196,Without tax,,0,225
b45aeeaf-bec7-4c44-853c-fd8c3e13b080,Ariel Matic Front Load 1 kg,,2,209,Without tax,190,Without tax,,0,219
62e11ac0-1725-4317-a939-b0d44b13acfa,Ariel liquid Front load 1Lit. 250.00,,5,244,With tax,214.11,With tax,,0,250
31d03a81-fabe-49b7-b093-f710fc937a19,Ariel liquid Top load 1Lit. 210.00,,3,204,With tax,179.87,With tax,,0,210
715354c5-2a25-4ee4-98bd-816d02e18f58,Ariel top load 1kg,,3,190,Without tax,178,Without tax,,0,199
39627eb5-75b5-4086-94ef-30efff37ce34,Ariel ?2,,24,2,With tax,1.81,With tax,,0,2
bcbf2f08-9281-4a13-ad48-d902c06d01d6,Aromax Phenyle 200ml,,6,75,With tax,52,With tax,,0,78
1a4ea6ca-9013-4300-b01c-72c63df6b0d5,Atta 25kg 540.00,,3,540,Without tax,505,Without tax,,0,540
e1660991-9602-45f6-8d63-9f63918643b6,Atta 50kg 1000.00,,2,1000,Without tax,970,Without tax,,0,1000
0d664aad-d6c2-4c8b-a99a-e9efc7bf6759,Atta Maggi 22.00,,12,21,With tax,20,With tax,,0,22
ee3d4083-7f72-4447-9a6d-855ebf94583d,Atta Maggi 290g 80.00,,12,76,With tax,72.72,With tax,,0,80
5cd841c2-c90b-4b78-b36c-94acd75a368e,Axe After Shave Lotion 50 ml,,3,125,Without tax,118.1,Without tax,,0,130
7bd957ba-e5d6-4edf-a51c-871aa6fe7153,Axe Deo 230.00,,3,220,With tax,183.34,With tax,,0,230
d94d656d-baab-42e6-ba30-e6d5eddf5145,Axe Deo Ticket 65.00,,6,60,With tax,51.38,With tax,,0,65
b57bbd4e-5f68-4b32-a970-2a2994569c2f,Axe Deo mini Ticket 35.00,,15,34,With tax,27.89,With tax,,0,35
1d1eef98-ca81-4f9d-8b37-ffae067f6ab0,Axe Shaving Cream 30g 42.00,,3,40,With tax,38.31,With tax,,0,42
a9a3b811-68ad-425c-be45-bdc1df45c578,Axe deo ?200,,6,190,With tax,173.91,With tax,,0,200
744cefa8-7141-408f-9be0-0c25e185bbc9,Ayur Cleansing Milk 100ml 50.00,,9,48,Without tax,42,Without tax,,0,50
342f9b71-2002-4d60-a5aa-c38246b2c6c3,Ayur Cleansing Milk 200ml 90.00,,3,86,Without tax,75,Without tax,,0,90
bec8db55-d3f3-4918-aec6-d109ef40ba75,Ayur Shampoo Amla & Shikakai 100ml,,100,48,Without tax,41,Without tax,,0,50
e06171ca-1a64-4e2e-b3ff-f476ef16c436,Ayur Toner 100ml 50.00,,6,48,With tax,42,With tax,,0,50
2865ba7c-9b8f-46f6-a4a4-8da35440f9ae,Babool paste 175g 55.00,,6,54,Without tax,46.49,Without tax,,0,55
65ec365f-b778-4f1c-9125-1c859c61798a,Babool paste ?10,,24,10,Without tax,9,Without tax,,0,10
66d819ed-0fa6-4479-8651-6cbe1eb8c3f0,Babool paste ?15,,24,15,With tax,12.6,With tax,,0,15
b0680db5-b313-431a-8bb5-927b056ada08,Baby Lips 175.00,,3,168,With tax,152.17,With tax,,0,175
aafa19b2-6955-45a3-9e54-e45267b64234,Baby Lips 180.00,,3,174,With tax,156.52,With tax,,0,180
cef8cd59-7f1e-4245-b795-b08fbf6c63b3,Bajaj Almond Drop Hair Oil 200 Ml,,4,120,Without tax,111.25,Without tax,,0,125
f8dcd397-a747-4d20-8f20-c12f4bb2ba93,Bajaj Sanitiser 5oml,,12,24,Without tax,20,Without tax,,0,25
5b5ebbe3-9733-42ec-afe5-6c2ce3695a04,Baking powder Rex 100g 30.00,,6,28,Without tax,19.62,Without tax,,0,30
39f4ee9e-a4ff-4511-a6ae-a40f887eecd8,Bala Adv. ball,,24,30,Without tax,22,Without tax,,0,35
46feeca3-ed84-475b-b1c2-255fcfef9728,Balloon Blader 10.00,,10,10,With tax,4.8,With tax,,0,10
df4450ce-fc42-4883-96bc-457ef58b2b4d,Balloon Blader 5.00,,100,5,With tax,2.5,With tax,,0,5
237c44f3-c546-41a2-a425-561d3e3d94ab,Balloon Patta 25.00,,10,25,With tax,17,With tax,,0,25
143ddb05-2737-460d-9d2e-dfb16b595cb3,Balloon Pkt. 50.00,,6,50,With tax,30,With tax,,0,50
3fea677b-13a6-4fea-a3c2-e5129b3c70cb,Balloon Pkt. 80.00,,6,80,With tax,51,With tax,,0,80
f8ad5457-d315-4074-901c-15095eb59d3c,Bambino Dalia 400g 30.00,,12,28,Without tax,20,Without tax,,0,30
76502039-c8ff-4a66-beee-fa9b8bded4b9,Bambino Ginger Garlic Past 5.00,,24,5,Without tax,2.6,Without tax,,0,5
9648686f-e4a3-4b6f-902f-e79cf74b5e0d,Bambino Gulab Jamun 180g (1+1) 120.00,,6,114,Without tax,100,Without tax,,0,120
e5968309-b38c-46e3-a8af-7cdd43c3c001,Bambino Kheer Mix 10.00,,13,10,With tax,8,With tax,,0,10
b11a95f0-a3c6-4420-b49a-3d53a81e38c4,Bambino Macroni 200g 20.00,,12,19,Without tax,16,Without tax,,0,20
757aee2d-332b-4556-8a69-d85e5896ae90,Bambino Macroni 450g 49.00,,12,47,With tax,40,With tax,,0,49
fb2f6429-c654-4399-ac51-8ad157af5bac,Bambino Roast Vermicelli 10.00,,26,10,Without tax,8.2,Without tax,,0,10
99cbc23c-aae8-49d5-b910-d61abda4a81c,Bambino Roasted Lamba Sewai 140g 20.00,,12,19,Without tax,15,Without tax,,0,20
986c4931-b3b8-48e1-b352-9436afc60cdd,Bambino Sewai 200g 20.00,,24,19,With tax,16,With tax,,0,20
6980e8c4-7972-44db-888e-3cdd1fb36e5d,Bambino Vermicelli Plain 10.00,,169,10,Without tax,7.27,Without tax,,0,10
505a4741-ab08-4a77-8ec0-906b1ed42eb2,Bari Elaichi Keshri 10.00,,20,10,With tax,6.5,With tax,,0,10
7d219daa-5924-4b5e-b73d-ce8950490d1e,Basmati Chawal (New)Kusum 80.00,,25,80,With tax,62.5,With tax,,0,80
2db5da55-e282-4cc8-9fef-9c62e0bab730,Basmati Chawal India King,,25,120,With tax,80.5,With tax,,0,120
bcdbd2c1-6fd7-49ec-be76-50971db2beee,Basmati Chura 100.00,,9.5,100,Without tax,70,Without tax,,0,100
9bd3c571-17ab-44ec-b834-97fbf90ed5a0,Benjo Lock 1 No. 30.00,,12,25,With tax,16.5,With tax,,0,30
f70d5e40-f25c-433a-b08f-52d249d59fd1,Bertolli 100ml 149.00,,3,144,With tax,127.35,With tax,,0,149
238368b2-ed08-4293-8ee6-916c92345268,Bertolli 200ml 310.00,,3,295,Without tax,264.95,Without tax,,0,310
642c61ae-476e-4d26-a49b-ff00c24502b0,Bertolli Classico Olive Oil 100 Ml,,3,164,Without tax,145.33,Without tax,,0,170
d8390515-4a81-4406-8e78-6982a8cb8d13,Beshin brush 40.00,,6,35,With tax,25,With tax,,0,40
7be0f98d-4105-4ee2-8d37-13a1f3514d25,Besin Brush,,6,35,Without tax,23,Without tax,,0,40
c9404bca-3e7f-4157-a193-61bf28882c05,Bhagalpur Katarni Jai Ma Kali Chawal 60.00,,22,60,Without tax,46.5,Without tax,,0,60
f78c5ad5-ae0b-4366-ba5d-70df36b72b5c,Bhagalpur Katarni Usna Chawal Double Hiran 60.00,,50,60,With tax,48.5,With tax,,0,60
723474b1-f5ae-4f29-a316-a33a4af4bec7,Bhagat ji Katarni New,,25,68,Without tax,44,Without tax,,0,68
0ed64946-e88d-49bf-9d1c-1f815934dd19,Bharat Darshan Augarbatti 12.00,,36,10,With tax,8.33,With tax,,0,12
7ad37596-8422-4ddf-a90a-f67e6a1bf042,Bhindee Papad,,5,48,With tax,36,With tax,,0,48
f3c0ac2e-43a2-49e6-894d-88376b9ee8de,Bhoora Special 60.00,,5,60,With tax,42,With tax,,0,60
b1b996a8-f108-4cf7-8faa-c5dcd20e1fff,Bikaji Bhujia 400g,,10,100,Without tax,81,Without tax,,0,108
4ed348d6-2aee-4ad8-8e4a-a40c91b728f4,Bikaji Kolkatta Mixture 200g 54.00,,6,50,With tax,40.5,With tax,,0,54
b238c3ed-7f37-4a12-be99-6685208c904d,Bikaji Kolkatta Mixture 400g 108.00,,6,100,With tax,81,With tax,,0,108
5c3f574c-9445-470d-82f2-f08a8d873d08,Bikaji Moong Dal 200g 54.00,,6,50,With tax,40.5,With tax,,0,54
17f0e0e5-16f9-4b2f-a529-61afd1b00bb3,Bikaji Sab Kuch 200g 54.00,,6,50,With tax,42,With tax,,0,54
43cfed9f-6b48-4141-86e5-9bdfc06430d6,Bikaji Tana Tan 200g 54.00,,6,50,With tax,40.5,With tax,,0,54
5eb841ad-6990-4b7c-87ac-ffd7baae3397,Bikaji bhujiya 200g,,6,52,Without tax,40.5,Without tax,,0,54
2e048a95-37ce-4472-9ee4-4725b2f9cb6e,Bikaji kuch-kuch 400g 108.00,,10,100,With tax,81,With tax,,0,108
2fd2c8b0-8d9e-47d0-813d-af1e89058290,Bikaji papad 250g 75.00,,11,70,With tax,54,With tax,,0,75
00fd64fd-62b9-4e40-8ba4-976e28d8b65f,Bikaji sab-kuch 400g 108.00,,12,100,With tax,81,With tax,,0,108
37746486-0a85-4181-9b15-113f7e8aae7b,Bike Ruber,,12,20,With tax,11,With tax,,0,20
b9001007-c87f-4b2e-8d05-800e43115a52,Bingo Chips 10.00,,55,10,Without tax,8.68,Without tax,,0,10
e7ad0ace-5c00-4bb4-b793-774cf95d79be,Bingo Chips 5.00,,96,5,Without tax,4.24,Without tax,,0,5
462379a1-b10c-408d-a23d-75fd36373e3e,Bisk Farm Spicy 25.00,,30,24,With tax,21.83,With tax,,0,25
2c89988c-9074-4826-8d91-b52cc3dbe70a,Bisleri Mineral Water 1 Ltr,,84,20,Without tax,11.42,Without tax,,0,20
7a930dd8-5676-42c3-a9f1-8cb0dbfc43d5,Bisleri Mineral Water 2 Ltr,,24,30,Without tax,22.22,Without tax,,0,30
fe550eb9-f2bb-4735-b1f6-6bcc400a7a7a,Bisleri Mineral Water 500ml 10.00,,72,10,Without tax,7.5,Without tax,,0,10
aa0c2a53-c94b-4fad-a2fa-e6ac418a2725,Bisleri soda 600ml,,50,18,With tax,13.75,With tax,,0,18
d463227f-ded7-4ae2-a6e6-7e49370f4a69,Black rose,,24,12,With tax,9,With tax,,0,12
c9fa6663-7d71-4e67-9987-642535e68158,Black rose Dye brush 12.00,,12,11,With tax,7,With tax,,0,12
5fab37d3-831e-4f04-a8d2-8ca52904da74,Black stone Agarbatti 55.00,,12,50,With tax,40,With tax,,0,55
fab92454-e14c-48bd-98e0-16938fc76e64,Bleaching Powder 150g 18.00,,24,15,Without tax,8,Without tax,,0,18
fd0156bb-1302-4e0b-bb8e-7c6aabcfda50,Bleaching Powder 500g 42.00,,25,40,Without tax,19,Without tax,,0,42
626806c3-f829-4036-b34f-99fe6608f577,Bombino G.garlic paste,,0,20,With tax,10.01,With tax,,0,20
06a5414b-b73e-4aa6-9463-528be4b2576d,Bombino Pasta,,-2,19,With tax,16,With tax,,0,20
928760ca-8d72-4e27-aab0-58e1e5f564f7,Bombino g.garlic paste ?5,,0,5,With tax,2.9,With tax,,0,5
47a188f4-4340-4cfa-9a80-0c259b71321a,Bombino gulab jamun set,,12,117,With tax,100,With tax,,0,120
7046908c-8ff7-4d88-a24e-2c119beff1e9,Bonton Playing card 30.00,,24,25,With tax,19.16,With tax,,0,30
7fc6bb39-4afe-4e4f-a663-085b1c77bb9e,Boro Plus Sanitizer 50ml,,3,24,Without tax,18.86,Without tax,,0,25
f4fb56a3-d7a2-41e9-9146-a90dc2e2a7ed,Boro plus 120ml,,10,147,With tax,134.33,With tax,,0,150
cafcb014-ea3e-43dc-8998-e6cd6d2ba0fd,Boro plus 19ml 38.00,,24,37,With tax,33.33,With tax,,0,38
e006d6be-be74-4e25-b2ed-ff615c3bcb0d,Boro plus 40ml 70.00,,20,67,With tax,62.36,With tax,,0,70
e3b26fe9-18ea-4005-ad90-fe88fd67ddfb,Boro plus 80ml 120.00,,12,115,With tax,108,With tax,,0,120
ead15224-ef3e-44d9-969a-7264352cb491,Boro plus body lotion 100ml,,12,63,With tax,53.57,With tax,,0,65
f371aed2-34c4-4586-b5fe-42347aac62f1,Boro plus pouch ?5,,36,5,With tax,4.49,With tax,,0,5
4aa2c511-ad10-4dea-904c-394d2b47f701,Boro plus powder 150g,,12,93,With tax,80,With tax,,0,95
a87ba499-ccbc-43d4-a07b-ae70099455b1,Boro plus ?10,,12,10,Without tax,8.81,Without tax,,0,10
787ebce2-99b5-4241-8693-e7bafcca01e1,Boroline 100g 160.00,,6,154,Without tax,142.91,Without tax,,0,160
fb5a4e7e-5bdc-4fcc-88fb-9cab4117a489,Boroline 21g 38.00,,12,37,Without tax,34,Without tax,,0,38
056c30de-4f18-47d3-8169-b29ddac936bc,Boroline 40g,,12,67,Without tax,63,Without tax,,0,70
f41b20c5-6f7f-4445-9e9c-7181c6c77d37,Boroline 6g 10.00,,42,10,With tax,9,With tax,,0,10
9696f11b-41b5-4631-b477-be75d708eb91,Bottle brush,,0,35,Without tax,16,Without tax,,0,35
591e11ce-5149-4888-806e-4c5aa7d13596,Bournvita 1 Kg (Jar),,3,395,Without tax,373.93,Without tax,,0,410
86205c06-d0e5-495e-9b8a-dfcc7e736c8c,Bournvita 1kg (Pouch) 380.00,,2,365,Without tax,348.33,Without tax,,0,380
0e514093-201b-48df-ac18-a6fc3764301d,Bournvita 200g (Jar),,6,106,Without tax,101.86,Without tax,,0,110
abfc9eba-1744-47c5-a0c8-53a615d518ae,Bournvita 500g Jar 223.00,,5,215,Without tax,206.48,Without tax,,0,223
2d8ffac4-3efe-4d29-8294-be2df6867916,Bournvita 500g Pouch 209.00,,6,200,Without tax,193.52,Without tax,,0,209
cb2a8673-dc2b-4363-9854-c45a2b884dc4,Bournvita Biscuite 10.00,,20,9.5,Without tax,9.09,Without tax,,0,10
5dc3d8c7-b3f0-487b-aaad-e401dd03da94,Bournvita Little Champ 500 Gm (Pouch),,3,285,Without tax,273.14,Without tax,,0,2295
ba2371f1-6541-4fa6-b81f-1716d56e8075,Bournvita Shakti 30.00,,12,29,Without tax,26.38,Without tax,,0,30
39030e16-aa8e-4a96-88c6-0668b9b925c1,Bournvita Shakti 5.00,,24,5,Without tax,4.24,Without tax,,0,5
233e3eac-b4d2-4800-aa80-f670349e4216,Britannia 5 Grain 65.00,,6,64,Without tax,58.01,Without tax,,0,65
9d2b0919-733c-4826-acd1-239836ca9da5,Britannia 50 50 Jeera Masti 10.00,,12,10,Without tax,8.93,Without tax,,0,10
f80359cb-7720-460d-9e70-a01d59a0a2be,Britannia 50 50 Jeera Masti 5.00,,12,5,Without tax,4.46,Without tax,,0,5
f0e00312-10b7-4a72-bd8b-b1833993b839,Britannia 50 50 Maska Chaska 10.00,,12,10,Without tax,9.08,Without tax,,0,10
95a36e01-2de2-40eb-8f76-e7e4bafe84da,Britannia 50 50 Plane 10.00,,12,10,Without tax,8.93,Without tax,,0,10
45c0c3a0-aa81-4ed1-9d4f-30cea501a2ce,Britannia 50 50 Plane 22.00,,10,21,Without tax,19.64,Without tax,,0,22
f780a305-f9bb-4a8b-ae91-3f5456ac93b3,Britannia 50 50 Plane 5.00,,24,5,Without tax,4.46,Without tax,,0,5
f55e1f4c-0312-45fe-8b7a-2bbacca5c463,Britannia Bourbon 10.00,,24,10,Without tax,9.09,Without tax,,0,10
cf4d069c-56dd-41f9-af0a-6d348250c6c8,Britannia Bourbon 5.00,,30,5,Without tax,4.54,Without tax,,0,5
accd9d6f-baa1-494c-8059-fe1e6490bc58,Britannia Cakes 10.00,,20,10,Without tax,9.08,Without tax,,0,10
02a422c9-ae41-49ed-9f58-032f4cb2e3cf,Britannia Cakes 30.00,,12,29,Without tax,27.27,Without tax,,0,30
